Transaction,Item,date_time
5392,Bread,27-01-2017 09:12
5393,Coffee,27-01-2017 09:13
5394,Coffee,27-01-2017 09:34
5394,Juice,27-01-2017 09:34
5394,Pastry,27-01-2017 09:34
5395,Cookies,27-01-2017 09:36
5395,Muffin,27-01-2017 09:36
5395,Coffee,27-01-2017 09:36
5395,Coffee,27-01-2017 09:36
5395,Coffee,27-01-2017 09:36
5396,Bread,27-01-2017 09:52
5396,Pastry,27-01-2017 09:52
5397,Medialuna,27-01-2017 09:54
5398,Farm House,27-01-2017 09:55
5399,The Nomad,27-01-2017 10:15
5399,Spanish Brunch,27-01-2017 10:15
5399,Tea,27-01-2017 10:15
5399,Bread,27-01-2017 10:15
5400,Coffee,27-01-2017 10:32
5400,Medialuna,27-01-2017 10:32
5401,Farm House,27-01-2017 10:33
5401,Scandinavian,27-01-2017 10:33
5402,Bread,27-01-2017 10:33
5403,Coffee,27-01-2017 10:40
5404,Coffee,27-01-2017 10:45
5405,Coffee,27-01-2017 10:58
5405,Cookies,27-01-2017 10:58
5405,Bread,27-01-2017 10:58
5406,Coffee,27-01-2017 11:02
5406,Coffee,27-01-2017 11:02
5406,Juice,27-01-2017 11:02
5407,Coffee,27-01-2017 11:05
5407,Medialuna,27-01-2017 11:05
5407,Bread,27-01-2017 11:05
5408,Coffee,27-01-2017 11:06
5408,Toast,27-01-2017 11:06
5409,Coffee,27-01-2017 11:11
5409,Pastry,27-01-2017 11:11
5409,Coffee,27-01-2017 11:11
5410,Farm House,27-01-2017 11:12
5411,Cake,27-01-2017 11:14
5411,Muffin,27-01-2017 11:14
5411,Bread,27-01-2017 11:14
5411,Coffee,27-01-2017 11:14
5411,Coffee,27-01-2017 11:14
5412,Coffee,27-01-2017 11:22
5413,Bread,27-01-2017 11:31
5414,Coffee,27-01-2017 11:40
5414,Muffin,27-01-2017 11:40
5415,Sandwich,27-01-2017 11:52
5416,Pastry,27-01-2017 12:00
5416,Hot chocolate,27-01-2017 12:00
5416,Coffee,27-01-2017 12:00
5416,Cake,27-01-2017 12:00
5417,Scone,27-01-2017 12:04
5417,Coffee,27-01-2017 12:04
5417,Bread,27-01-2017 12:04
5418,Coffee,27-01-2017 12:09
5418,Coffee,27-01-2017 12:09
5418,Tea,27-01-2017 12:09
5418,Cake,27-01-2017 12:09
5418,Medialuna,27-01-2017 12:09
5419,Bread,27-01-2017 12:11
5420,Bread,27-01-2017 12:12
5421,Tea,27-01-2017 12:15
5421,Soup,27-01-2017 12:15
5422,Coffee,27-01-2017 12:17
5422,Coffee,27-01-2017 12:17
5423,Coffee,27-01-2017 12:19
5423,Sandwich,27-01-2017 12:19
5424,Bread,27-01-2017 12:20
5425,Truffles,27-01-2017 12:22
5425,Soup,27-01-2017 12:22
5426,Soup,27-01-2017 12:22
5426,Truffles,27-01-2017 12:22
5427,Chicken Stew,27-01-2017 12:45
5427,Coffee,27-01-2017 12:45
5428,Soup,27-01-2017 12:53
5429,Soup,27-01-2017 12:56
5430,Spanish Brunch,27-01-2017 13:02
5430,Truffles,27-01-2017 13:02
5430,Juice,27-01-2017 13:02
5430,Sandwich,27-01-2017 13:02
5431,Cookies,27-01-2017 13:03
5432,Bread,27-01-2017 13:15
5432,Muffin,27-01-2017 13:15
5433,Coffee,27-01-2017 13:23
5433,Tea,27-01-2017 13:23
5433,Brownie,27-01-2017 13:23
5434,Tea,27-01-2017 13:43
5435,Coffee,27-01-2017 13:44
5435,Tea,27-01-2017 13:44
5435,Soup,27-01-2017 13:44
5435,Extra Salami or Feta,27-01-2017 13:44
5436,Baguette,27-01-2017 13:44
5437,Bread,27-01-2017 13:46
5437,Muffin,27-01-2017 13:46
5437,Tea,27-01-2017 13:46
5437,Soup,27-01-2017 13:46
5438,Coffee,27-01-2017 13:48
5438,Soup,27-01-2017 13:48
5438,Sandwich,27-01-2017 13:48
5440,Coffee,27-01-2017 13:59
5441,Tea,27-01-2017 14:12
5442,Tea,27-01-2017 14:13
5443,Tea,27-01-2017 14:14
5444,Coffee,27-01-2017 14:23
5444,Scone,27-01-2017 14:23
5445,Cookies,27-01-2017 14:26
5445,Muffin,27-01-2017 14:26
5445,Coffee,27-01-2017 14:26
5446,Bread,27-01-2017 14:49
5446,Cookies,27-01-2017 14:49
5447,Coffee,27-01-2017 14:52
5448,Scone,27-01-2017 15:01
5448,Soup,27-01-2017 15:01
5448,Hot chocolate,27-01-2017 15:01
5449,Scone,27-01-2017 15:05
5449,Coffee,27-01-2017 15:05
5450,Bread,27-01-2017 15:05
5451,Bread,27-01-2017 15:12
5451,Cookies,27-01-2017 15:12
5452,Cake,27-01-2017 15:52
5452,Toast,27-01-2017 15:52
5452,Scone,27-01-2017 15:52
5452,Juice,27-01-2017 15:52
5452,Bread,27-01-2017 15:52
5453,Cake,27-01-2017 16:14
5453,Hot chocolate,27-01-2017 16:14
5453,Tea,27-01-2017 16:14
5454,Tea,27-01-2017 16:18
5454,Tea,27-01-2017 16:18
5454,Soup,27-01-2017 16:18
5454,Bakewell,27-01-2017 16:18
5455,Coffee,27-01-2017 16:38
5455,Coffee,27-01-2017 16:38
5455,Coffee,27-01-2017 16:38
5455,Bread,27-01-2017 16:38
5455,Bakewell,27-01-2017 16:38
5455,Brownie,27-01-2017 16:38
5455,Cookies,27-01-2017 16:38
5455,Cake,27-01-2017 16:38
5456,Cake,27-01-2017 16:39
5456,Coffee,27-01-2017 16:39
5457,Coffee,27-01-2017 16:43
5457,Cookies,27-01-2017 16:43
5457,Cake,27-01-2017 16:43
5458,Tea,27-01-2017 17:03
5458,Cookies,27-01-2017 17:03
5458,Coffee,27-01-2017 17:03
5459,Coffee,27-01-2017 20:20
5460,Pastry,28-01-2017 08:52
5460,Medialuna,28-01-2017 08:52
5460,Coffee,28-01-2017 08:52
5460,Juice,28-01-2017 08:52
5460,Farm House,28-01-2017 08:52
5460,Brownie,28-01-2017 08:52
5461,Bread,28-01-2017 08:57
5462,Coffee,28-01-2017 09:01
5462,Bread,28-01-2017 09:01
5462,Pastry,28-01-2017 09:01
5462,Alfajores,28-01-2017 09:01
5463,Scone,28-01-2017 09:19
5464,Scone,28-01-2017 09:20
5464,Pastry,28-01-2017 09:20
5465,Pastry,28-01-2017 09:22
5465,Coffee,28-01-2017 09:22
5465,Coffee,28-01-2017 09:22
5466,Bread,28-01-2017 09:26
5466,Eggs,28-01-2017 09:26
5467,Coffee,28-01-2017 09:37
5467,Toast,28-01-2017 09:37
5468,Tea,28-01-2017 09:40
5469,Bread,28-01-2017 09:42
5469,Baguette,28-01-2017 09:42
5470,Farm House,28-01-2017 09:43
5471,Bread,28-01-2017 09:44
5471,Medialuna,28-01-2017 09:44
5472,Farm House,28-01-2017 09:47
5472,Baguette,28-01-2017 09:47
5473,The Nomad,28-01-2017 09:48
5473,Tea,28-01-2017 09:48
5473,Coffee,28-01-2017 09:48
5474,Coffee,28-01-2017 09:54
5474,Bakewell,28-01-2017 09:54
5474,Pastry,28-01-2017 09:54
5474,Juice,28-01-2017 09:54
5474,Hot chocolate,28-01-2017 09:54
5475,Baguette,28-01-2017 09:55
5475,Coffee,28-01-2017 09:55
5475,Bakewell,28-01-2017 09:55
5476,Bread,28-01-2017 10:10
5477,Coffee,28-01-2017 10:10
5478,Coffee,28-01-2017 10:12
5478,Coffee,28-01-2017 10:12
5478,Coffee,28-01-2017 10:12
5478,Pastry,28-01-2017 10:12
5479,Coffee,28-01-2017 10:19
5479,Coffee,28-01-2017 10:19
5479,Hot chocolate,28-01-2017 10:19
5479,Muffin,28-01-2017 10:19
5480,Scandinavian,28-01-2017 10:21
5481,Toast,28-01-2017 10:23
5481,Tea,28-01-2017 10:23
5481,Coffee,28-01-2017 10:23
5482,Bread,28-01-2017 10:26
5483,Bread,28-01-2017 10:31
5484,Bread,28-01-2017 10:32
5484,Medialuna,28-01-2017 10:32
5485,Coffee,28-01-2017 10:37
5485,Tea,28-01-2017 10:37
5486,Coffee,28-01-2017 10:38
5486,Cookies,28-01-2017 10:38
5487,Frittata,28-01-2017 10:44
5487,Pastry,28-01-2017 10:44
5487,Vegan mincepie,28-01-2017 10:44
5488,Bread,28-01-2017 10:50
5489,Coffee,28-01-2017 10:52
5489,Muffin,28-01-2017 10:52
5490,Medialuna,28-01-2017 10:53
5491,Cake,28-01-2017 10:55
5492,Coffee,28-01-2017 11:00
5492,Brownie,28-01-2017 11:00
5492,Bread,28-01-2017 11:00
5492,Frittata,28-01-2017 11:00
5492,Juice,28-01-2017 11:00
5492,Smoothies,28-01-2017 11:00
5492,Scone,28-01-2017 11:00
5493,Bread,28-01-2017 11:02
5493,Coffee,28-01-2017 11:02
5493,Bakewell,28-01-2017 11:02
5494,Coffee,28-01-2017 11:04
5494,Coffee,28-01-2017 11:04
5495,Bread,28-01-2017 11:06
5495,Focaccia,28-01-2017 11:06
5496,The Nomad,28-01-2017 11:08
5496,Tea,28-01-2017 11:08
5496,Coffee,28-01-2017 11:08
5497,Bread,28-01-2017 11:09
5498,Bread,28-01-2017 11:11
5498,Baguette,28-01-2017 11:11
5499,Bread,28-01-2017 11:12
5500,Tea,28-01-2017 11:13
5501,Coffee,28-01-2017 11:21
5501,Coffee,28-01-2017 11:21
5501,Medialuna,28-01-2017 11:21
5502,Juice,28-01-2017 11:22
5503,Coffee,28-01-2017 11:23
5503,Hot chocolate,28-01-2017 11:23
5503,Brownie,28-01-2017 11:23
5504,Coffee,28-01-2017 11:24
5504,Coffee,28-01-2017 11:24
5504,Medialuna,28-01-2017 11:24
5505,Coffee,28-01-2017 11:29
5506,Brownie,28-01-2017 11:32
5506,Bread,28-01-2017 11:32
5507,Coffee,28-01-2017 11:43
5507,Scone,28-01-2017 11:43
5508,Tea,28-01-2017 11:48
5508,Hot chocolate,28-01-2017 11:48
5508,Scone,28-01-2017 11:48
5509,Salad,28-01-2017 11:49
5509,Extra Salami or Feta,28-01-2017 11:49
5509,Sandwich,28-01-2017 11:49
5509,Coffee,28-01-2017 11:49
5510,Cake,28-01-2017 11:50
5510,Jam,28-01-2017 11:50
5511,Hot chocolate,28-01-2017 11:52
5511,Bread,28-01-2017 11:52
5511,Brownie,28-01-2017 11:52
5511,Scone,28-01-2017 11:52
5512,Bakewell,28-01-2017 11:55
5512,Cake,28-01-2017 11:55
5512,Bread,28-01-2017 11:55
5513,Coffee,28-01-2017 11:57
5513,Bread,28-01-2017 11:57
5513,Muffin,28-01-2017 11:57
5513,Cake,28-01-2017 11:57
5514,Scone,28-01-2017 11:58
5514,Hot chocolate,28-01-2017 11:58
5515,Bread,28-01-2017 11:59
5515,Jam,28-01-2017 11:59
5515,Scone,28-01-2017 11:59
5516,Hot chocolate,28-01-2017 12:00
5516,Scone,28-01-2017 12:00
5517,Scandinavian,28-01-2017 12:01
5518,Coffee,28-01-2017 12:04
5519,Bread,28-01-2017 12:12
5519,Coffee,28-01-2017 12:12
5520,Coffee,28-01-2017 12:20
5520,Bread,28-01-2017 12:20
5520,Frittata,28-01-2017 12:20
5521,Bread,28-01-2017 12:22
5521,Focaccia,28-01-2017 12:22
5522,Bread,28-01-2017 12:26
5522,Gingerbread syrup,28-01-2017 12:26
5523,Coffee,28-01-2017 12:27
5523,Bread,28-01-2017 12:27
5524,Bread,28-01-2017 12:30
5525,Bread,28-01-2017 12:37
5525,Tea,28-01-2017 12:37
5526,Bread,28-01-2017 12:40
5527,Spanish Brunch,28-01-2017 12:50
5527,Toast,28-01-2017 12:50
5527,Juice,28-01-2017 12:50
5527,Coffee,28-01-2017 12:50
5528,Bread,28-01-2017 13:05
5528,Focaccia,28-01-2017 13:05
5529,Coffee,28-01-2017 13:16
5529,Bread,28-01-2017 13:16
5529,Frittata,28-01-2017 13:16
5529,Salad,28-01-2017 13:16
5529,Sandwich,28-01-2017 13:16
5530,Coffee,28-01-2017 13:19
5531,Brownie,28-01-2017 13:20
5531,Tea,28-01-2017 13:20
5532,Sandwich,28-01-2017 13:22
5533,Bread,28-01-2017 13:31
5534,Chicken Stew,28-01-2017 13:34
5534,Sandwich,28-01-2017 13:34
5534,Sandwich,28-01-2017 13:34
5534,Tea,28-01-2017 13:34
5534,Bread,28-01-2017 13:34
5535,Soup,28-01-2017 13:35
5535,Sandwich,28-01-2017 13:35
5535,Coffee,28-01-2017 13:35
5536,Tea,28-01-2017 13:37
5536,Bread,28-01-2017 13:37
5537,Bread,28-01-2017 13:42
5538,Bread,28-01-2017 13:51
5539,Valentine's card,28-01-2017 13:53
5540,Coffee,28-01-2017 14:06
5540,Coffee,28-01-2017 14:06
5541,Scandinavian,28-01-2017 14:20
5541,Cake,28-01-2017 14:20
5542,Focaccia,28-01-2017 14:22
5543,Scandinavian,28-01-2017 14:23
5543,Bread,28-01-2017 14:23
5543,Jam,28-01-2017 14:23
5543,Salad,28-01-2017 14:23
5543,Extra Salami or Feta,28-01-2017 14:23
5543,Frittata,28-01-2017 14:23
5543,Mineral water,28-01-2017 14:23
5544,Hot chocolate,28-01-2017 14:27
5545,Cake,28-01-2017 14:45
5545,Coke,28-01-2017 14:45
5546,Scone,28-01-2017 14:52
5546,Tea,28-01-2017 14:52
5547,Tea,28-01-2017 14:58
5547,Tea,28-01-2017 14:58
5548,Cake,28-01-2017 15:07
5548,Brownie,28-01-2017 15:07
5549,Brownie,28-01-2017 15:08
5550,Coffee,28-01-2017 15:10
5551,Bread,28-01-2017 15:15
5552,Bread,28-01-2017 15:16
5552,Coffee,28-01-2017 15:16
5553,Coffee,28-01-2017 15:16
5553,Tea,28-01-2017 15:16
5553,Scone,28-01-2017 15:16
5554,Coffee,28-01-2017 15:19
5554,Coffee,28-01-2017 15:19
5555,Coffee,28-01-2017 15:30
5556,Tea,28-01-2017 15:32
5556,Muffin,28-01-2017 15:32
5557,Hot chocolate,28-01-2017 15:43
5557,Tea,28-01-2017 15:43
5557,Medialuna,28-01-2017 15:43
5558,Coffee,28-01-2017 15:49
5558,Hot chocolate,28-01-2017 15:49
5558,Bread,28-01-2017 15:49
5559,Bread,28-01-2017 15:59
5560,Coffee,28-01-2017 16:00
5560,Coffee,28-01-2017 16:00
5560,Tea,28-01-2017 16:00
5560,Bread,28-01-2017 16:00
5561,Coffee,28-01-2017 16:02
5561,Tea,28-01-2017 16:02
5562,Coffee,28-01-2017 16:05
5562,Coffee,28-01-2017 16:05
5562,Tea,28-01-2017 16:05
5562,Juice,28-01-2017 16:05
5562,Cake,28-01-2017 16:05
5562,Bakewell,28-01-2017 16:05
5562,Cookies,28-01-2017 16:05
5562,Sandwich,28-01-2017 16:05
5564,Coffee,28-01-2017 16:41
5565,Coffee,28-01-2017 16:49
5566,Bread,29-01-2017 08:57
5566,Pastry,29-01-2017 08:57
5567,Baguette,29-01-2017 09:22
5567,Brownie,29-01-2017 09:22
5568,Bread,29-01-2017 09:28
5569,Cookies,29-01-2017 09:43
5569,Coffee,29-01-2017 09:43
5569,Pastry,29-01-2017 09:43
5569,Cookies,29-01-2017 09:43
5570,Coffee,29-01-2017 09:58
5571,Coffee,29-01-2017 10:13
5571,Hot chocolate,29-01-2017 10:13
5571,Bread,29-01-2017 10:13
5572,Coffee,29-01-2017 10:18
5573,Coffee,29-01-2017 10:35
5573,Pastry,29-01-2017 10:35
5573,Coffee,29-01-2017 10:35
5574,Tea,29-01-2017 10:52
5575,Coffee,29-01-2017 10:56
5576,Pastry,29-01-2017 11:02
5576,Muffin,29-01-2017 11:02
5577,Coffee,29-01-2017 11:14
5577,Tea,29-01-2017 11:14
5577,Soup,29-01-2017 11:14
5578,Cookies,29-01-2017 11:17
5578,Brownie,29-01-2017 11:17
5579,Baguette,29-01-2017 11:20
5580,Baguette,29-01-2017 11:21
5581,Farm House,29-01-2017 11:22
5582,Coffee,29-01-2017 11:25
5583,Coffee,29-01-2017 11:34
5583,Coffee,29-01-2017 11:34
5583,Medialuna,29-01-2017 11:34
5583,Cookies,29-01-2017 11:34
5584,Farm House,29-01-2017 11:40
5585,Coffee,29-01-2017 11:42
5585,Granola,29-01-2017 11:42
5585,Bread,29-01-2017 11:42
5586,Coffee,29-01-2017 11:45
5586,Spanish Brunch,29-01-2017 11:45
5587,Cake,29-01-2017 11:51
5587,Bread,29-01-2017 11:51
5587,Baguette,29-01-2017 11:51
5588,The Nomad,29-01-2017 11:59
5588,Coffee,29-01-2017 11:59
5588,Farm House,29-01-2017 11:59
5588,Coffee,29-01-2017 11:59
5589,Bread,29-01-2017 12:00
5589,Bread,29-01-2017 12:00
5590,Juice,29-01-2017 12:06
5591,Spanish Brunch,29-01-2017 12:12
5591,Extra Salami or Feta,29-01-2017 12:12
5591,Coffee,29-01-2017 12:12
5592,Bread,29-01-2017 12:21
5592,Granola,29-01-2017 12:21
5592,Pastry,29-01-2017 12:21
5593,Bread,29-01-2017 12:22
5593,Coffee,29-01-2017 12:22
5593,Pastry,29-01-2017 12:22
5594,Bread,29-01-2017 12:27
5594,Bread,29-01-2017 12:27
5595,Brownie,29-01-2017 12:35
5596,Spanish Brunch,29-01-2017 12:39
5596,Coffee,29-01-2017 12:39
5596,Smoothies,29-01-2017 12:39
5597,Bread,29-01-2017 12:48
5597,Coffee,29-01-2017 12:48
5597,Pastry,29-01-2017 12:48
5597,Scone,29-01-2017 12:48
5598,Hot chocolate,29-01-2017 12:54
5598,Coffee,29-01-2017 12:54
5598,Sandwich,29-01-2017 12:54
5598,Toast,29-01-2017 12:54
5598,Cake,29-01-2017 12:54
5599,Bread,29-01-2017 12:57
5600,Pastry,29-01-2017 12:59
5600,Coffee,29-01-2017 12:59
5600,Coffee,29-01-2017 12:59
5600,Bread,29-01-2017 12:59
5601,Hot chocolate,29-01-2017 13:24
5601,Tea,29-01-2017 13:24
5601,Alfajores,29-01-2017 13:24
5601,Medialuna,29-01-2017 13:24
5601,Medialuna,29-01-2017 13:24
5603,Tea,29-01-2017 13:54
5603,Bread,29-01-2017 13:54
5604,Sandwich,29-01-2017 13:58
5604,Juice,29-01-2017 13:58
5604,Truffles,29-01-2017 13:58
5604,Coffee,29-01-2017 13:58
5604,Medialuna,29-01-2017 13:58
5604,Scone,29-01-2017 13:58
5605,Bread,29-01-2017 13:59
5605,Coffee,29-01-2017 13:59
5605,Sandwich,29-01-2017 13:59
5605,Medialuna,29-01-2017 13:59
5606,Coffee,29-01-2017 14:12
5606,Bread,29-01-2017 14:12
5606,Pastry,29-01-2017 14:12
5606,Frittata,29-01-2017 14:12
5607,Frittata,29-01-2017 14:13
5607,Bread,29-01-2017 14:13
5608,Coffee,29-01-2017 14:17
5608,Soup,29-01-2017 14:17
5608,Sandwich,29-01-2017 14:17
5609,Coffee,29-01-2017 14:22
5609,Sandwich,29-01-2017 14:22
5609,Salad,29-01-2017 14:22
5610,Salad,29-01-2017 14:50
5611,Bread,29-01-2017 14:54
5612,Fudge,29-01-2017 14:56
5612,Jam,29-01-2017 14:56
5613,Tea,29-01-2017 15:03
5613,Hot chocolate,29-01-2017 15:03
5613,Cake,29-01-2017 15:03
5613,Medialuna,29-01-2017 15:03
5613,Medialuna,29-01-2017 15:03
5614,Bakewell,29-01-2017 15:04
5614,Hot chocolate,29-01-2017 15:04
5614,Toast,29-01-2017 15:04
5614,Chicken Stew,29-01-2017 15:04
5615,Coffee,29-01-2017 15:25
5615,Tea,29-01-2017 15:25
5615,Pastry,29-01-2017 15:25
5616,Cookies,29-01-2017 15:35
5616,Cookies,29-01-2017 15:35
5616,Cake,29-01-2017 15:35
5616,Baguette,29-01-2017 15:35
5616,Cookies,29-01-2017 15:35
5617,Bread,29-01-2017 15:53
5617,Tea,29-01-2017 15:53
5617,Cake,29-01-2017 15:53
5617,Bread,29-01-2017 15:53
5617,Chicken Stew,29-01-2017 15:53
5618,Spanish Brunch,29-01-2017 16:03
5618,Coffee,29-01-2017 16:03
5618,Hot chocolate,29-01-2017 16:03
5618,Bakewell,29-01-2017 16:03
5618,Bread,29-01-2017 16:03
5620,Medialuna,29-01-2017 16:04
5621,Cake,29-01-2017 16:19
5621,Scone,29-01-2017 16:19
5621,Medialuna,29-01-2017 16:19
5621,Coffee,29-01-2017 16:19
5621,Tea,29-01-2017 16:19
5622,Coffee,29-01-2017 16:31
5622,Medialuna,29-01-2017 16:31
5623,Bread,30-01-2017 08:36
5624,Pastry,30-01-2017 08:58
5625,Coffee,30-01-2017 09:25
5625,Coffee,30-01-2017 09:25
5626,Bread,30-01-2017 09:44
5626,Pastry,30-01-2017 09:44
5627,Bread,30-01-2017 09:48
5627,Bread,30-01-2017 09:48
5628,Bread,30-01-2017 09:53
5629,Bread,30-01-2017 09:58
5630,Bread,30-01-2017 10:14
5631,Pastry,30-01-2017 11:00
5632,Pastry,30-01-2017 11:01
5632,Coffee,30-01-2017 11:01
5632,Coffee,30-01-2017 11:01
5633,Bread,30-01-2017 11:04
5634,Farm House,30-01-2017 11:17
5634,Jam,30-01-2017 11:17
5634,Scandinavian,30-01-2017 11:17
5635,Coffee,30-01-2017 11:33
5635,Cookies,30-01-2017 11:33
5636,Pastry,30-01-2017 12:08
5636,Coffee,30-01-2017 12:08
5636,Coffee,30-01-2017 12:08
5637,Sandwich,30-01-2017 12:22
5637,Sandwich,30-01-2017 12:22
5638,Coffee,30-01-2017 12:23
5638,Cookies,30-01-2017 12:23
5639,Coffee,30-01-2017 12:44
5639,Coffee,30-01-2017 12:44
5639,Pastry,30-01-2017 12:44
5640,Coffee,30-01-2017 12:45
5640,Bread,30-01-2017 12:45
5641,Coffee,30-01-2017 12:47
5641,Coffee,30-01-2017 12:47
5641,Bread,30-01-2017 12:47
5641,Soup,30-01-2017 12:47
5642,Bread,30-01-2017 12:56
5642,Jam,30-01-2017 12:56
5642,Fudge,30-01-2017 12:56
5642,Juice,30-01-2017 12:56
5643,Baguette,30-01-2017 13:15
5644,Soup,30-01-2017 13:20
5645,Soup,30-01-2017 13:25
5646,Chicken Stew,30-01-2017 13:55
5647,Coffee,30-01-2017 14:13
5647,Tea,30-01-2017 14:13
5648,Coke,30-01-2017 14:22
5648,Sandwich,30-01-2017 14:22
5648,Soup,30-01-2017 14:22
5648,Bread,30-01-2017 14:22
5649,Soup,30-01-2017 14:25
5650,Hot chocolate,30-01-2017 14:36
5650,Coffee,30-01-2017 14:36
5650,Cake,30-01-2017 14:36
5651,Coffee,30-01-2017 14:38
5652,Pastry,30-01-2017 14:43
5653,Bread,30-01-2017 14:45
5653,Bread,30-01-2017 14:45
5654,Farm House,30-01-2017 15:13
5655,Coffee,30-01-2017 15:26
5655,Toast,30-01-2017 15:26
5656,Cake,30-01-2017 15:47
5656,Coffee,30-01-2017 15:47
5657,Coffee,30-01-2017 15:49
5657,Bread,30-01-2017 15:49
5658,Cake,30-01-2017 15:52
5658,Hot chocolate,30-01-2017 15:52
5659,Coffee,30-01-2017 16:27
5660,Tea,30-01-2017 16:40
5660,Hot chocolate,30-01-2017 16:40
5660,Cookies,30-01-2017 16:40
5661,Hot chocolate,30-01-2017 16:54
5662,Coffee,31-01-2017 09:08
5663,Scandinavian,31-01-2017 09:09
5664,Bread,31-01-2017 09:11
5664,Bread,31-01-2017 09:11
5665,Bread,31-01-2017 09:17
5666,Bread,31-01-2017 09:41
5666,Toast,31-01-2017 09:41
5667,Bread,31-01-2017 09:45
5667,Brownie,31-01-2017 09:45
5668,Pastry,31-01-2017 09:55
5668,Bread,31-01-2017 09:55
5669,Tea,31-01-2017 09:57
5669,Sandwich,31-01-2017 09:57
5670,Coffee,31-01-2017 09:57
5671,Coffee,31-01-2017 10:00
5671,Bread,31-01-2017 10:00
5672,Coffee,31-01-2017 10:02
5672,Juice,31-01-2017 10:02
5673,Cake,31-01-2017 10:11
5673,Coffee,31-01-2017 10:11
5673,Spanish Brunch,31-01-2017 10:11
5674,Coffee,31-01-2017 10:39
5675,Coffee,31-01-2017 10:44
5675,Brownie,31-01-2017 10:44
5675,Baguette,31-01-2017 10:44
5676,Pastry,31-01-2017 10:47
5676,Cake,31-01-2017 10:47
5676,Coffee,31-01-2017 10:47
5676,Coffee,31-01-2017 10:47
5677,Hot chocolate,31-01-2017 10:49
5677,Coffee,31-01-2017 10:49
5678,Farm House,31-01-2017 10:55
5679,Tea,31-01-2017 10:58
5679,Toast,31-01-2017 10:58
5680,Tea,31-01-2017 11:04
5680,Coffee,31-01-2017 11:04
5680,Pastry,31-01-2017 11:04
5681,Bread,31-01-2017 11:12
5681,Pastry,31-01-2017 11:12
5682,Coffee,31-01-2017 11:12
5683,Tea,31-01-2017 11:33
5683,Sandwich,31-01-2017 11:33
5683,Bread,31-01-2017 11:33
5684,Farm House,31-01-2017 11:37
5684,Cookies,31-01-2017 11:37
5685,Tea,31-01-2017 11:41
5685,Cake,31-01-2017 11:41
5685,Bakewell,31-01-2017 11:41
5686,Coffee,31-01-2017 11:44
5687,Bread,31-01-2017 11:53
5688,Coffee,31-01-2017 11:56
5689,Bread,31-01-2017 11:58
5690,Coffee,31-01-2017 12:08
5691,Coffee,31-01-2017 12:09
5692,Cookies,31-01-2017 12:20
5692,Baguette,31-01-2017 12:20
5693,Coffee,31-01-2017 12:39
5693,Cookies,31-01-2017 12:39
5693,Cake,31-01-2017 12:39
5693,Spanish Brunch,31-01-2017 12:39
5694,Tea,31-01-2017 12:51
5694,Coffee,31-01-2017 12:51
5694,Sandwich,31-01-2017 12:51
5694,Cake,31-01-2017 12:51
5695,Coffee,31-01-2017 13:01
5695,Coffee,31-01-2017 13:01
5695,Cake,31-01-2017 13:01
5696,Bread,31-01-2017 13:08
5697,Baguette,31-01-2017 13:09
5698,Bread,31-01-2017 13:09
5699,Coke,31-01-2017 13:17
5699,Salad,31-01-2017 13:17
5700,Bread,31-01-2017 13:29
5701,Soup,31-01-2017 13:39
5702,Coffee,31-01-2017 13:41
5702,Sandwich,31-01-2017 13:41
5703,Brownie,31-01-2017 13:45
5704,Bread,31-01-2017 13:47
5705,Chicken Stew,31-01-2017 13:48
5705,Juice,31-01-2017 13:48
5705,Coke,31-01-2017 13:48
5706,Baguette,31-01-2017 13:54
5707,Soup,31-01-2017 14:31
5707,Tea,31-01-2017 14:31
5707,Coffee,31-01-2017 14:31
5707,Coffee,31-01-2017 14:31
5708,Sandwich,31-01-2017 15:00
5708,Cookies,31-01-2017 15:00
5708,Coffee,31-01-2017 15:00
5708,Tea,31-01-2017 15:00
5709,Coke,31-01-2017 15:12
5710,Toast,31-01-2017 15:14
5710,Cake,31-01-2017 15:14
5710,Coffee,31-01-2017 15:14
5711,Cake,31-01-2017 15:15
5711,The Nomad,31-01-2017 15:15
5712,Coffee,31-01-2017 16:24
5712,Coffee,31-01-2017 16:24
5712,Bread,31-01-2017 16:24
5713,Cookies,31-01-2017 16:27
5713,Hot chocolate,31-01-2017 16:27
5713,Tea,31-01-2017 16:27
5713,Cake,31-01-2017 16:27
5713,Pastry,31-01-2017 16:27
5714,Tea,31-01-2017 16:45
5714,Coffee,31-01-2017 16:45
5714,Cake,31-01-2017 16:45
5715,Tea,31-01-2017 17:01
5715,Bread,31-01-2017 17:01
5716,Brownie,31-01-2017 17:18
5717,Coffee,31-01-2017 17:28
5717,Cake,31-01-2017 17:28
5717,Cookies,31-01-2017 17:28
5718,Bread,01-02-2017 08:37
5718,Bread,01-02-2017 08:37
5718,Bread,01-02-2017 08:37
5719,Bread,01-02-2017 08:40
5720,Coffee,01-02-2017 09:05
5720,Bread,01-02-2017 09:05
5721,Bread,01-02-2017 09:07
5721,Pastry,01-02-2017 09:07
5722,Bread,01-02-2017 09:31
5723,Bread,01-02-2017 09:37
5723,Coffee,01-02-2017 09:37
5723,Toast,01-02-2017 09:37
5725,Farm House,01-02-2017 10:00
5726,Cake,01-02-2017 10:28
5726,Coffee,01-02-2017 10:28
5726,Bread,01-02-2017 10:28
5727,Bread,01-02-2017 10:32
